,UserID,location,newyork
19470,1927161582.0,Queens/Brooklyn,1
19471,1902852944.0,"New York, NY",1
19472,1228486321.0,New York City,1
19473,362186525.0,"New York, NY",1
19474,115742715.0,None,0
19475,109710051.0,Brooklyn,1
19476,60196336.0,"Brooklyn, NY",1
19477,44051445.0,None,0
19478,215640800.0,New York City,1
19479,345163211.0,None,0
19480,443970076.0,"Brooklyn, New York",1
19481,1925436547.0,"Brooklyn, NY",1
19482,1631441006.0,None,0
19483,319339844.0,"Needham Heights, MA",0
19484,1912365068.0,Brooklyn,1
19485,900553254.0,None,0
19486,351390468.0,New York City,1
19487,248269541.0,"Brooklyn, NY",1
19488,1007545586.0,None,0
19489,1924750825.0,Brooklyn,1
19490,1026700482.0,new york,1
19491,569528849.0,"San Francisco, CA",0
19492,60457599.0,"Brooklyn, New York",1
19493,42708545.0,"291 Church Street, New York",1
19494,118724039.0,Still figuring it out :),0
19495,830099179.0,"Brooklyn, NY",1
19496,424543669.0,"Brooklyn, NY",1
19497,198342703.0,somewhere else,0
19498,89706189.0,Brooklyn NY,1
19499,25339288.0,"T: 32.783001,-117.250104",0
19500,55208507.0,NYC/NJ,1
19501,484198739.0,NYC,1
19502,555442194.0,worldwide,0
19503,169942981.0,"New York, New York",1
19504,64298263.0,East Coast,0
19505,15150833.0,"New York, NY, USA",1
19506,21019991.0,New York City,1
19507,484309912.0,"New York, NY ",1
19508,145363949.0,"Brooklyn, New York",1
19509,67658799.0,New York City,1
19510,35680250.0,NYC,1
19511,1700469560.0,New York ,1
19512,43369099.0,None,0
19513,1920657865.0,None,0
19514,518141455.0,"Brooklyn, NY",1
19515,21829566.0,NYC via VA,1
19516,52476229.0,facebook.com/unicornmusictour,1
19517,415020500.0,None,0
19518,1901981436.0,None,0
19519,1349650447.0,None,0
19520,1608719718.0,Brooklyn,1
19521,1314610213.0,None,0
19522,20789093.0,Music Reviews Journalist in CA,1
19523,904271442.0,None,0
19524,1862796769.0,None,0
19525,17910791.0,None,0
19526,20243003.0,Astoria / NYC,1
19527,412024739.0,new york,1
19528,122775066.0,New York,1
19529,1702669826.0,None,0
19530,1507944277.0,Brooklyn NY,1
19531,16620269.0,Bed-Stuy,1
19532,49531534.0,New York,1
19533,1455737792.0,None,0
19534,56034664.0,NYC-LDN,1
19535,621162488.0,"New York, NY",1
19536,45862011.0,"Brooklyn, New York",1
19537,284521964.0,None,0
19538,1729664239.0,"Brooklyn, NY",1
19539,15429186.0,"Brooklyn, NY",1
19540,1918179542.0,"East New York, BK",1
19541,23904705.0,"New York, New York",1
19542,29416777.0,"Brooklyn, NY",1
19543,1883628228.0,None,0
19544,170899082.0,None,0
19545,128778241.0,NYC,1
19546,1232557998.0,New York City,1
19547,17192532.0,Flintstone,0
19548,1915997539.0,"Brooklyn, NY",1
19549,16405504.0,"34 yrs, 8 cities.  BOS/SJU",0
19550,122738704.0,Kombuisweg 29,0
19551,740196696.0,"Brooklyn, NY",1
19552,59695345.0,"BROOKLYN, NEW YORK CITY USA",1
19553,488623080.0,"Brooklyn, NY",1
19554,1915947972.0,None,0
19555,459741908.0,"New York, New York",1
19556,172315568.0,Perth,0
19557,1911694650.0,"242 Flatbush ave. Brooklyn, NY",1
19558,1829949488.0,toronto canada! ,0
19559,313368315.0,brooklyn,1
19560,18021547.0,"Brooklyn, NY",1
19561,28386440.0,Brooklyn  Buffalo,1
19562,128389869.0,"Nairobi, Kenya",1
19563,824071776.0,"Brooklyn, NY",1
19564,98214322.0,New York,1
19565,128211006.0,nyc,1
19566,28394034.0,"Brooklyn, New York",1
19567,1687364215.0,New York City,1
19568,312145753.0,Brooklyn,1
19569,79193615.0,None,0
19570,48704726.0,"Brooklyn, NY",1
19571,283851856.0,"Brooklyn, NY",1
19572,1572806784.0,None,0
19573,1592008759.0,None,0
19574,929744346.0,None,0
19575,1405490600.0,Pachuca Hgo.,0
19576,20217738.0,"Brooklyn, NY",1
19577,1688449496.0,None,0
19578,27592473.0,"New York, NY",1
19579,1875667982.0,Williamsburg,1
19580,351810345.0,None,0
19581,1879861886.0,None,0
19582,29559404.0,Brooklyn NY,1
19583,393772823.0,"New York, NY",1
19584,395334157.0,None,0
19585,1911782966.0,None,0
19586,59596862.0,"Boston, Ma",0
19587,123343867.0,brooklyn,1
19588,296457507.0,"Honolulu, Hawaii",0
19589,20749786.0,"Brooklyn, NY",1
19590,30094884.0,"Las Vegas, NV",0
19591,56570005.0,"Brooklyn, NY",1
19592,18317006.0,"Clinton Hill, Brooklyn",1
19593,36419080.0,None,0
19594,860714624.0,"Brooklyn, NY",1
19595,392106884.0,"Detroit, Michigan",0
19596,1875574909.0,New York,1
19597,1055682120.0,None,0
19598,15111002.0,NYC,1
19599,859145514.0,New York City,1
19600,208008927.0,"New York, NY",1
19601,1129538143.0,None,0
19602,766764518.0,"long island, ny",1
19603,188590622.0,None,0
19604,1677041323.0,NYC. Brooklyn,1
19605,19546395.0,Brooklyn,1
19606,1526208684.0,None,0
19607,1375388485.0,None,0
19608,1583652919.0,"Brooklyn, NY",1
19609,37772613.0,"Brooklyn, NY",1
19610,16102164.0,New York,1
19611,18297207.0,"T: 40.709958,-74.011467",0
19612,228934879.0,"Brooklyn, NY",1
19613,14365504.0,"Brooklyn, NY",1
19614,123753358.0,ist / bos / mtl / to,0
19615,212132016.0,None,0
19616,100835886.0,None,0
19617,1399062235.0,Cologne/Europe,0
19618,277029611.0,Boston - NYC - Roslindale,1
19619,1704728863.0,None,0
19620,1908103939.0,None,0
19621,21690122.0,None,0
19622,1901990396.0,Nationwide,0
19623,388302907.0,NYC,1
19624,1613948430.0,"Brooklyn, Ny",1
19625,69816991.0,"-37.870188,144.988684",0
19626,394474232.0,NYC,1
19627,463262087.0,Comfortable in my skin,0
19628,197316816.0,www.deucepolice.com,0
19629,194462734.0,NYC,1
19630,132043835.0,New York,1
19631,783541694.0,"Brooklyn, NY",1
19632,1542101269.0,New York,1
19633,1905954876.0,"ridgewood, queens",1
19634,18968055.0,"T: 40.725232,-74.005568",0
19635,42731331.0,New York City,1
19636,1904605056.0,"New York, NY",1
19637,13680602.0,"Brooklyn, NY",1
19638,1493967138.0,None,0
19639,44194163.0,"Brooklyn, NY",1
19640,314747998.0,New York City,1
19641,136425877.0,"New York, NY",1
19642,500786109.0,None,0
19643,1292081851.0,Greater Boston,0
19644,54294820.0,None,0
19645,928243831.0,"Brooklyn, NY",1
19646,295067203.0,"Tampa, FL ",0
19647,15755437.0,New York,1
19648,267325627.0,"Brooklyn, NY",1
19649,215834631.0,None,0
19650,29488380.0,#vendys,0
19651,1598757330.0,kingston jamaica,1
19652,14524810.0,None,0
19653,86904574.0,"Venice,Italy",0
19654,898281031.0,221 N. 4th Street,0
19655,441652894.0,pdx - nhv - bklyn,0
19656,1724592067.0,TEXAS,0
19657,1902917628.0,None,0
19658,920003443.0,"Brooklyn, New York",1
19659,927976200.0,"Brooklyn, New York",1
19660,1247498276.0,NYC,1
19661,1420729069.0,"Tashkent, Uzbekistan",0
19662,1899148453.0,"Brooklyn, NY",1
19663,905070750.0,None,0
19664,48451273.0,None,0
19665,18176147.0,"Flatbush, Brooklyn, NY",1
19666,1901901284.0,"Brooklyn, NY",1
19667,168132519.0,None,0
19668,1020798756.0,"Gotham, New York",1
19669,1901710946.0,None,0
19670,1119155605.0,Germany,1
19671,1732995662.0,"Brooklyn, NY",1
19672,1546933585.0,None,0
19673,1873694330.0,"351 Tompkins Ave, Brooklyn, NY",1
19674,624966006.0,None,0
19675,394429610.0,New York,1
19676,22738732.0,"Brooklyn, NY",1
19677,104346438.0,None,0
19678,708070152.0,None,0
19679,18077284.0,brooklyn,1
19680,1546114051.0,None,0
19681,829137372.0,"Brooklyn, New York ",1
19682,42675720.0,Colombia,0
19683,330056609.0,NYC/London,1
19684,19319700.0,Where Bluebirds Fly,0
19685,34038148.0,NYC,1
19686,25932331.0,in the sky with diamonds,0
19687,1899770838.0,None,0
19688,1899687516.0,Amsterdam,0
19689,1870364029.0,None,0
19690,494685793.0,None,0
19691,130983635.0,None,0
19692,984872000.0,"Buenos Aires, Argentina",0
19693,19218479.0,"New York, NY",1
19694,1190684564.0,None,0
19695,171542012.0,NYC,1
19696,21826599.0,"BRONX,NEW YORK ",1
19697,382989199.0,None,0
19698,1658356538.0,"222 Grand Street, Williamsburg",1
19699,266973434.0,None,0
19700,53084892.0,New York City,1
19701,57069712.0,"Brooklyn, Queens, Bronx",1
19702,17562953.0,"New York, New York",1
19703,70744433.0,"brooklyn, new york",1
19704,1898486275.0,USA,0
19705,65394235.0,None,0
19706,71586355.0,None,0
19707,1499865402.0,"Brooklyn, NY",1
19708,1354586304.0,Liverpool,0
19709,245632840.0,NY,1
19710,375402395.0,New York,1
19711,772771782.0,"Brooklyn, NY",1
19712,172117142.0,Nutmeg State,0
19713,19166345.0,"Brooklyn, NY",1
19714,96083893.0,New York,1
19715,102437559.0,"brooklyn, ny",1
19716,433900301.0,"Brooklyn, NY",1
19717,1084298606.0,"New York, NY",1
19718,19128561.0,None,0
19719,19779457.0,Newark + NYC,1
19720,492830722.0,New York City,1
19721,516533409.0,None,0
19722,998475330.0,None,0
19723,19296280.0,"Manhattan Valley/UWS, NY",1
19724,190132860.0,None,0
19725,274188351.0,New York City,1
19726,164986457.0,Brooklyn ,1
19727,1893016735.0,"Brooklyn, NY",1
19728,1618759610.0,NYC,1
19729,383866720.0,None,0
19730,14076386.0,"Brooklyn, NY",1
19731,1895574738.0,None,0
19732,14407538.0,New York,1
19733,72132868.0,Brooklyn,1
19734,4414061.0,"Brooklyn, NY",1
19735,28630573.0,LA and NYC,1
19736,313443067.0,"Brooklyn, NY",1
19737,196175840.0,"Brooklyn, NY",1
19738,44874558.0,Berlin.,0
19739,1364960371.0,"Malcolm X Blvd, Bed-Stuy",1
19740,714640088.0,"Brooklyn, NY",1
19741,1861472630.0,"Brooklyn, NY",1
19742,735826404.0,"Brooklyn, NY",1
19743,18461667.0,None,0
19744,11615212.0,"Brooklyn, NY",1
19745,292622400.0,"Providence, RI ",0
19746,15029200.0,NYC,1
19747,44501452.0,"New York, NY",1
19748,263822574.0,"Oslo, Norway",0
19749,1893024156.0,None,0
19750,518400712.0,Galleria Antonio Battaglia,0
19751,462272944.0,NYC,1
19752,1892174414.0,None,0
19753,493499633.0,New York,1
19754,515574697.0,"New York, NY",1
19755,28870555.0,Dog house,0
19756,1888731920.0,New York City,1
19757,84775030.0, in brooklyn |  in il,1
19758,1891160564.0,None,0
19759,14812726.0,"Brooklyn, NYC",1
19760,16721755.0,None,0
19761,552280291.0,540 Court Street 11231,0
19762,1198856018.0,None,0
19763,1283992584.0,London,0
19764,69388099.0,Brooklyn,1
19765,131838686.0,"Far Rockaway, NY",1
19766,139495968.0,"Brooklyn, NY",1
19767,283237682.0,NEW YORK ,1
19768,294538978.0,Dans ma chambre.,0
19769,1345719739.0,brooklyn ny,1
19770,451352391.0,Benoni,0
19771,1292308567.0,None,0
19772,377129760.0,Brooklyn | Los Angeles,1
19773,211982498.0,New York,1
19774,52264600.0,New York,1
19775,73765736.0,"Brooklyn, NY",1
19776,24825694.0,"New York, NY",1
19777,1887827162.0,None,0
19778,231475094.0,New York City,1
19779,263965894.0,Seattle,0
19780,310987346.0,"NY, NY",1
19781,19522910.0,The Land Below the Wind,0
19782,12618282.0,Brooklyn,1
19783,1886670631.0,New York,1
19784,1886642365.0,None,0
19785,17622223.0,"Brooklyn, NY",1
19786,19614142.0,"Brooklyn Heights, NY",1
19787,32801357.0,los angeles,0
19788,17158203.0,None,0
19789,70188076.0,"Brooklyn, NY ",1
19790,26999804.0,"BROOKLYN, NYC",1
19791,1885203668.0,None,0
19792,193162681.0,None,0
19793,252180356.0,British Columbia & Okanagan ,0
19794,1885065188.0,"Brooklyn, NY",1
19795,373151102.0,None,0
19796,20261456.0,"New York, New York ",1
19797,1478820612.0,"brooklyn, ny",1
19798,739269656.0,Everywhere.,0
19799,874739484.0,"Brooklyn, New York",1
19800,1883801436.0,Brooklyn*New York,1
19801,1307346680.0,"Brooklyn, NY",1
19802,104207083.0,New York City,1
19803,13308502.0,Brooklyn,1
19804,18117542.0,"Brooklyn, NY",1
19805,24637252.0,None,0
19806,69933320.0,NYC,1
19807,49158319.0,Northern California,0
19808,855900932.0,None,0
19809,178098376.0,"Brooklyn, NY",1
19810,1544003838.0,"New York, New Jersey, Illinois",1
19811,575157517.0,None,0
19812,1358996054.0,None,0
19813,704432682.0,None,0
19814,21807081.0,New York City,1
19815,437228759.0,NYC,1
19816,47389491.0,"New York, NY",1
19817,37312534.0,Bay Area,0
19818,15924266.0,Brooklyn - The Best Place in t,1
19819,27519451.0,Bay Area,0
19820,1571821039.0,"392 Halsey St, Brooklyn",1
19821,78776179.0,"NY, NY",1
19822,279640606.0,None,0
19823,264521370.0,Brooklyn,1
19824,376934871.0,brooklyn,1
19825,1690071907.0,Montral  New York,1
19826,458580125.0,"Brooklyn, NY",1
19827,19927466.0,New York City,1
19828,76691628.0,Brooklyn,1
19829,195959711.0,"New York, NY",1
19830,436287089.0,"New York, NY",1
19831,1695077522.0,"Brooklyn, NY",1
19832,43812284.0,brooklyn,1
19833,263895695.0,"Brooklyn, NY",1
19834,180069751.0,New York,1
19835,296239347.0,Puerto Rico-Boston-Brooklyn,1
19836,155451383.0,New York City,1
19837,9324292.0,Cloud 69,0
19838,1694216912.0,Selden New York ,1
19839,418478269.0,None,0
19840,18084658.0,Brooklyn!,1
19841,33982145.0,New York City,1
19842,249272761.0,"Brooklyn, NYC",1
19843,1157671232.0,"New York, NY",1
19844,618165509.0,617 Strong|NYC Haute|PB Dapper,1
19845,1655662172.0,Espaa,0
19846,1500436140.0,"New York, NY",1
19847,1877897916.0,Brooklyn,1
19848,1431953053.0,NYC,1
19849,82698182.0,None,0
19850,1877455764.0,"Bushwick, Brooklyn, NY",1
19851,18300423.0,NYC,1
19852,1160519240.0,"Brooklyn, NY",1
19853,18243155.0,Brooklyn NYC,1
19854,1631221152.0,None,0
19855,1876852238.0,None,0
19856,279059142.0,ny,1
19857,29793444.0,Brooklyn,1
19858,1876635350.0,"Brooklyn, NY",1
19859,1861040082.0,"Bushwick, Brooklyn",1
19860,15602386.0,"LaGrange, NY",1
19861,1710962366.0,None,0
19862,88013961.0,None,0
19863,14345942.0,Brooklyn,1
19864,1498581967.0,NYC,1
19865,1678465506.0,"New York, NY",1
19866,25244815.0,"New York, NY",1
19867,165846587.0,None,0
19868,545303553.0,128 W. Houston Street,0
19869,88779275.0,None,0
19870,164083092.0,New York City,1
19871,18237351.0,"New York, NY",1
19872,1858227110.0,"Bellmore, NY 11710",1
19873,297195550.0,None,0
19874,1875405336.0,"Brooklyn, Ny",1
19875,119490582.0,"Brooklyn, NYC",1
19876,1534453182.0,"Brooklyn, NY ",1
19877,280205447.0,NYC,1
19878,118374448.0,Yokohama JAPAN,0
19879,613779049.0,New York City,1
19880,1873592191.0,"Brooklyn, NY",1
19881,30082301.0,New York,1
19882,727256029.0,#nyc #brooklyn by way of #lfk,1
19883,913666501.0,"bk, nyc",1
19884,105359318.0,New York,1
19885,30197508.0,"New York, New York",1
19886,1375137415.0,"Bushwick, Brooklyn",1
19887,1873250648.0,None,0
19888,177445559.0,"Brooklyn, New York",1
19889,160876193.0,New York City,1
19890,249284811.0,NYC,1
19891,1851529376.0,Dublin Ireland ,0
19892,599362583.0,"Brooklyn, NY ",1
19893,1110216019.0,None,0
19894,23882031.0,Brooklyn,1
19895,20400380.0,New York,1
19896,22937258.0,New York,1
19897,1719880975.0,camden town,0
19898,274151750.0,"New York, NY",1
19899,23839885.0,BROOKLYN,1
19900,17516049.0,"Brooklyn, NY",1
19901,14610985.0,"Brooklyn, NY",1
19902,33970119.0,"BK, NY ",1
19903,1872285547.0,647 Fulton Street Brooklyn,1
19904,44819492.0,Brooklyn,1
19905,20802704.0,BK NY,1
19906,279287816.0,"Brooklyn, NY",1
19907,16220933.0,New York City,1
19908,26071816.0,"New York, NY",1
19909,246506039.0,nyc,1
19910,781802534.0,"Brooklyn, NY",1
19911,51689836.0,"Warsaw, Poland",0
19912,464220143.0,"Brooklyn, NY",1
19913,119493150.0,"Stuyvesant Falls, NY",1
19914,173701067.0,"Fort Collins, CO",0
19915,30109324.0,"Brooklyn, New York",1
19916,1869880585.0,"New York, New York",1
19917,1268062340.0,"BK, NY",1
19918,1861467188.0,"Brooklyn, NY",1
19919,1591190756.0,NY NY,1
19920,64211269.0,None,0
19921,431992919.0,None,0
19922,20015632.0,sunshine state.,0
19923,102342138.0,"Brooklyn, NY",1
19924,4033831.0,Startup Guy,0
19925,1862249906.0,None,0
19926,762752329.0,New York,1
19927,248480505.0,NYC,1
19928,73936585.0,None,0
19929,261851735.0,Midd/NY,1
19930,29218548.0,NYC,1
19931,39616944.0,None,0
19932,25458812.0,brooklyn,1
19933,114543322.0,MXTPNo3 on Soundcloud,0
19934,282577259.0,"Castle Hill Av, Bronx",1
19935,272332613.0,None,0
19936,220245139.0,"Brooklyn, NY",1
19937,625737841.0,"New York, NY",1
19938,1345459974.0,None,0
19939,1084267392.0,"Brooklyn, NY",1
19940,347521529.0,"New York, New York ",1
19941,518732900.0,LDN,0
19942,305199168.0,New York City,1
19943,61985275.0,NYC,1
19944,30093149.0,NYC,1
19945,786311940.0,Brooklyn,1
19946,54948073.0,Earth,0
19947,570801631.0,easton pa,0
19948,31038147.0,"New York, NY",1
19949,140483618.0,"Providence, RI",0
19950,1859600202.0,None,0
19951,90871576.0,"KOBE+KAMAKURA,JPN  +,",0
19952,59861645.0,"Williamsburg, Brooklyn",1
19953,441947704.0,NYC,1
19954,17149356.0,Detroit,0
19955,1684471004.0,"New York, NY",1
19956,22990928.0,Brooklyn ,1
19957,227580394.0,"brooklyn, ny",1
19958,838647265.0,None,0
19959,300621822.0,"Bushwick, Brooklyn, NY",1
19960,95683707.0,"// Brooklyn, NY",1
19961,75872647.0,"New York, NY",1
19962,16273438.0,"782 Union St, Brooklyn NY",1
19963,325957653.0,"New York, New York",1
19964,110019610.0,"New York, NY",1
19965,95475992.0,New York,1
19966,237611572.0,"Brooklyn,NY",1
19967,602060212.0,"Park Slope, Brooklyn",1
19968,44339093.0,"Brooklyn and Queens, NY",1
19969,178640580.0,New York City,1
19970,17232781.0,None,0
19971,866569046.0,facebook.com/TimOMaraAuthor,0
19972,33799640.0,Illinois,0
19973,14170224.0,Manchester / London / Mumbai,0
19974,1696721515.0,None,0
19975,76802414.0,#YourLocalTrap,0
19976,785805818.0,"Brooklyn, NY",1
19977,493402903.0,"Brooklyn, New York",1
19978,41482966.0,None,0
19979,135587069.0,New York,1
19980,1397877224.0,"Brooklyn, New York. Oregonian.",1
19981,1855968943.0,"New York, NY",1
19982,59618972.0,Connecticut,0
19983,86397791.0,"T: 38.493888,-122.454681",0
19984,338404001.0,somewhere not here,0
19985,1077634898.0,Brooklyn,1
19986,400897677.0,"Brooklyn, NY",1
19987,366839316.0,"New York, NY",1
19988,1685692470.0,None,0
19989,40821291.0,New York City,1
19990,1471306086.0,"Brooklyn, NY",1
19991,17198259.0,Ca.,0
19992,17875677.0,NEW YAWK,0
19993,19000795.0,Brooklyn,1
19994,21996831.0,New York,1
19995,349864457.0,new york,1
19996,293358503.0,those twin cities people like,0
19997,1857782035.0,None,0
19998,43979254.0,nyc,1
19999,14575623.0,New York City,1
20000,1624574862.0,"149 N6th Street, Brooklyn, NY",1
20001,1619094013.0,None,0
20002,20079575.0,New York City,1
20003,1454591749.0,Wherever God leads me...,0
20004,18087024.0,Brooklyn,1
20005,389435951.0,None,0
20006,8395482.0,Southern California,0
20007,393716278.0,NEW JERSEY,0
20008,32542000.0,"Brooklyn, New York ",1
20009,511798592.0,None,0
20010,29951490.0,NYC,1
20011,291329301.0,None,0
20012,222472546.0,None,0
20013,1845608918.0,None,0
20014,331679637.0,Brooklyn,1
20015,17206380.0,"Brooklyn, NY",1
20016,113789752.0,"Brooklyn, New York",1
20017,567856924.0,washington dc,0
20018,299968666.0,NYC,1
20019,31166865.0,"Brooklyn, The Beautiful",1
20020,41821277.0,None,0
20021,1712760553.0,"Brooklyn, NY",1
20022,1549468452.0,"Brooklyn, NY",1
20023,1855838016.0,NYC,1
20024,18722085.0,Brooklyn,1
20025,1855554750.0,New York City,1
20026,384258553.0,    NY  ,1
20027,109098201.0,"Brooklyn, New York",1
20028,85478024.0,Brooklyn ,1
20029,440428003.0,UK,0
20030,930102990.0,Brooklyn,1
20031,1633175695.0,United States ,0
20032,171619453.0,"Brooklyn, NY",1
20033,30854976.0,"New York, NY",1
20034,1667608386.0,None,0
20035,169532484.0,"brooklyn, ny",1
20036,177662220.0,"Brooklyn, NY",1
20037,30930019.0,New York,1
20038,531465388.0,"99-77 Queens Blvd, Rego Park ",1
20039,1854757039.0,New York City,1
20040,739440896.0,None,0
20041,1728543456.0,None,0
20042,17418045.0,crying at my own party,0
20043,1357904774.0,New York - Cagliari - Torino,1
20044,434499702.0,"Somewhere Below The Belt, USA",0
20045,37730619.0,NYC.,1
20046,930946680.0,None,0
20047,1055519906.0,Everywhere,0
20048,555324220.0,Polska,0
20049,22797775.0,"Tucson, Arizona",0
20050,305286303.0,New York,1
20051,347654387.0,None,0
20052,13955902.0,"New York, NY",1
20053,301086306.0,Boston,0
20054,255217005.0,NYC,1
20055,315517322.0,"bushwick, brooklyn",1
20056,14186893.0,"Brooklyn, NY",1
20057,125356944.0,Diva Land ,0
20058,269083033.0,NYC,1
20059,26011511.0,Brooklyn,1
20060,1653075336.0,down the rabbit hole ,0
20061,82625088.0,Where I need to be,0
20062,38018056.0,Chicago,0
20063,394129146.0,None,0
20064,391576899.0,None,0
20065,1715971032.0,"Brooklyn,New york",1
20066,348012576.0,"Brooklyn,USA",1
20067,1852631936.0,None,0
20068,1725609464.0,None,0
20069,1852487792.0,Dr. Erica Mollica,0
20070,321902090.0,None,0
20071,341377436.0,None,0
20072,55985596.0,NYC & any where an  takes me ,1
20073,1398960768.0,None,0
20074,1852354358.0,None,0
20075,1852125252.0,"New York, New York",1
20076,190867346.0,NY,1
20077,1398180644.0,None,0
20078,1182334874.0,"Bay Ridge, Brooklyn",1
20079,543594329.0,Jersey City,0
20080,48775494.0,None,0
20081,25136135.0,Brooklyn,1
20082,26772645.0,None,0
20083,274330746.0,"Miami, FL ",0
20084,20405553.0,New York | Washington D.C.,1
20085,18604135.0,NYC,1
20086,1240525579.0,"New York, New York",1
20087,332529012.0,"Brooklyn, New York",1
20088,589166265.0,"Lexington, Kentucky",0
20089,168977363.0,New York,1
20090,33339548.0,"Brooklyn, NY",1
20091,322546462.0,"Cerveteri, Roma, Italia",0
20092,350129664.0,New York City,1
20093,1161346200.0,New York City,1
20094,1716605928.0,FairfieldCountyCT.,0
20095,1849773882.0,"Brooklyn,New York ",1
20096,69081746.0,New York ,1
20097,374271103.0,"Brooklyn, NY",1
20098,1849709119.0,"Brooklyn, NY",1
20099,1665289794.0,"New York, NY",1
20100,1109380304.0,"Brooklyn, New York",1
20101,179995058.0,None,0
20102,1450318075.0,None,0
20103,46931124.0,"New York, NY",1
20104,1487406890.0,NYC,1
20105,1769236843.0,None,0
20106,20530592.0,Dom Rep,0
20107,1727308794.0,brooklyn,1
20108,1347311455.0,"Brooklyn, NY",1
20109,15096372.0,Brooklyn ,1
20110,45767455.0,"Brooklyn, NY",1
20111,1848929376.0,"Brooklyn, NY",1
20112,889718988.0,Washington D. C.,0
20113,1359732493.0,Brazil - So Paulo - SP,0
20114,1388112043.0,Home,0
20115,1846153867.0,New Jersey,0
20116,14208137.0,Recife/PE,0
20117,352545080.0,mcallen ,0
20118,17195403.0,"Brooklyn, NYC",1
20119,1529659165.0,NYC,1
20120,16141102.0,"New York, NY",1
20121,306534677.0,None,0
20122,357158442.0,"Brooklyn, NY",1
20123,122763054.0,None,0
20124,1836683042.0,None,0
20125,285928509.0,"New York, NY",1
20126,1093210741.0,Slovakia ,0
20127,333980319.0,Berlin,0
20128,19785678.0,"Beacon, New York",1
20129,1705537772.0,"Brooklyn, NY",1
20130,1102511420.0,Washington DC Metro,0
20131,1729188361.0,Always NYC,1
20132,432843086.0,None,0
20133,1828868588.0,"Williamsburg, NY",1
20134,1275649292.0,"Crooklyn, NY",1
20135,633178926.0,Jersey Shore,0
20136,321644034.0,"Brooklyn, NYC",1
20137,1830740244.0,"Sunset Park, Brooklyn",1
20138,1105405250.0,None,0
20139,1726448653.0,by Sarah Devine,0
20140,1697813316.0,None,0
20141,574503295.0,NYC,1
20142,1811639557.0,"Brooklyn, NY",1
20143,834263460.0,BK,0
20144,1563438150.0,bklyn,0
20145,1712118272.0,None,0
20146,453358219.0,"Cleveland, OH",0
20147,45627952.0,"New York, NY",1
20148,1733912372.0,jakarta,0
20149,442509603.0,East Coast,0
20150,100178966.0,None,0
20151,1534709755.0,None,0
20152,87855271.0,"#1Train, NYC, New York",1
20153,114963248.0,"Every Ghetto, Every City",0
20154,21627948.0,the land of cleve,0
20155,1730876892.0,"New York, NY",1
20156,300467399.0,somewhere...out there...,0
20157,310046601.0,New York City,1
20158,295907125.0,"Out in the woods, Texas",0
20159,311827338.0,Inside one of my books,1
20160,243718158.0,"Brooklyn, New York",1
20161,41853389.0,Brooklyn,1
20162,105965228.0,"New York, NY",1
20163,17772543.0,None,0
20164,1226562000.0,None,0
20165,1270618664.0,New York,1
20166,19194707.0,"New York, NY",1
20167,1721010872.0,"Brooklyn, NY",1
20168,461444794.0,New York City,1
20169,937890846.0,"34 Avenue A New York, NY",1
20170,569459877.0,"Union Hall, Brooklyn, NY",1
20171,934658792.0,"Brooklyn, NY",1
20172,553837139.0,nyc,1
20173,1703620736.0,None,0
20174,1534475971.0,None,0
20175,1730051563.0,"Brooklyn, Multiverse ",1
20176,1737924056.0,None,0
20177,1728983154.0,"Brooklyn, NY",1
20178,36697393.0,Mexico City,0
20179,28215459.0,Murrland,0
20180,16704513.0,Williamsburg,1
20181,434216108.0,NYC,1
20182,206276111.0,BK | BX,0
20183,208128911.0,New York City,1
20184,878385312.0,Brooklyn,1
20185,1101292135.0,"Brooklyn, NY",1
20186,10404202.0,"Brooklyn, NY",1
20187,1022690551.0,Denendeh | NWT,0
20188,1735677793.0,None,0
20189,117867822.0,"Brooklyn, NY",1
20190,38014425.0,NYC,1
20191,40753353.0,None,0
20192,248097940.0,Brooklyn,1
20193,550863266.0,London,0
20194,270434534.0,Los Angeles #DTLA,0
20195,369104258.0,"Brooklyn, NY",1
20196,1734915727.0,None,0
20197,14465665.0,New York,1
20198,286126311.0,"new york, new york",1
20199,29653392.0,BROOKLYN NYC,1
20200,22176445.0,nola,0
20201,1699603291.0,Brooklyn,1
20202,8691112.0,new york,1
20203,223047717.0,New York,1
20204,608246684.0,"Brooklyn, NY",1
20205,22677686.0,"254 W 29th St, New York City",1
20206,14338175.0,"T: 41.121785,-73.321446",0
20207,1727337732.0,New York City,1
20208,1732369706.0,North Brooklyn,1
20209,347638453.0,"Scottsdale, AZ",0
20210,1720975477.0,462 36th st. Brooklyn Ny,1
20211,493052002.0,Phoenix AZ,0
20212,1560810332.0,"New York, NY ",1
20213,35652651.0,queens via the queen city,1
20214,112322596.0, Brooklyn,1
20215,518645971.0,None,0
20216,146451395.0,NYC,1
20217,270944838.0,"Brooklyn, NY",1
20218,1444382574.0,LaLaLaLaLand,0
20219,433574715.0,"New York, NY",1
20220,1684817287.0,"Brooklyn, NY",1
20221,1723039970.0,nyc baby,1
20222,275145710.0,"Cobble Hill, Brooklyn, NY",1
20223,14131834.0,"Brooklyn, NY, USA",1
20224,17349122.0,New York,1
20225,1128851454.0,New York City,1
20226,19756466.0,New York,1
20227,64497277.0,NY,1
20228,95425857.0,None,0
