10465 , 40.825727 , -73.81752
10466 , 40.89095 , -73.84702
10467 , 40.872265 , -73.86937
10468 , 40.867107 , -73.89916
10469 , 40.868643 , -73.84735
10470 , 40.900629 , -73.86072
10471 , 40.900819 , -73.90347
10472 , 40.830409 , -73.86845
10473 , 40.818514 , -73.85893
10474 , 40.81321 , -73.88755
10475 , 40.878522 , -73.82541
11004 , 40.742944 , -73.70956
11005 , 40.756983 , -73.7148
11101 , 40.745341 , -73.93907
11102 , 40.771286 , -73.92462
11103 , 40.762968 , -73.91091
11104 , 40.743796 , -73.91949
11105 , 40.774686 , -73.90816
11106 , 40.762012 , -73.93147
11109 , 40.651378 , -73.870779
11201 , 40.695286 , -73.98907
11203 , 40.649059 , -73.93304
11204 , 40.618944 , -73.98473
11205 , 40.694214 , -73.96529
11206 , 40.702348 , -73.94288
11207 , 40.670874 , -73.89424
11208 , 40.672666 , -73.87248
11209 , 40.62327 , -74.0295
11210 , 40.627946 , -73.94552
11211 , 40.71209 , -73.95427
11212 , 40.662191 , -73.91328
11213 , 40.670937 , -73.93459
11214 , 40.598994 , -73.99611
11215 , 40.667508 , -73.9856
11216 , 40.680398 , -73.94824
11217 , 40.68209 , -73.97783
11218 , 40.644552 , -73.97595
11219 , 40.632449 , -73.99629
11220 , 40.641436 , -74.01574
11221 , 40.691234 , -73.92637
11222 , 40.726302 , -73.94559
11223 , 40.598142 , -73.97229
11224 , 40.576589 , -73.99172
11225 , 40.662892 , -73.95509
11226 , 40.645256 , -73.95553
11228 , 40.617563 , -74.01168
11229 , 40.599256 , -73.94118
11230 , 40.622994 , -73.96427
11231 , 40.6788 , -74.00254
11232 , 40.655481 , -74.00424
11233 , 40.676938 , -73.91858
11234 , 40.618561 , -73.9216
11235 , 40.583803 , -73.95019
11236 , 40.640527 , -73.90362
11237 , 40.703355 , -73.91993
11238 , 40.680145 , -73.96257
11239 , 40.645848 , -73.87919
11351 , 40.781703 , -73.831698
11354 , 40.767969 , -73.82496
11355 , 40.749463 , -73.81941
11356 , 40.785462 , -73.84366
11357 , 40.784453 , -73.80922
11358 , 40.760522 , -73.79612
11359 , 40.79278 , -73.776701
11360 , 40.780386 , -73.78005
11361 , 40.763177 , -73.77392
11362 , 40.759686 , -73.73322
11363 , 40.772636 , -73.74644
11364 , 40.746718 , -73.75994
11365 , 40.738983 , -73.79209
11366 , 40.726137 , -73.79502
11367 , 40.728614 , -73.82145
11368 , 40.747106 , -73.85838
11369 , 40.762854 , -73.87051
11370 , 40.763015 , -73.89052
11371 , 40.772072 , -73.87509
11372 , 40.750146 , -73.88433
11373 , 40.736076 , -73.87804
11374 , 40.724945 , -73.8609
11375 , 40.720535 , -73.84582
11377 , 40.742869 , -73.90377
11378 , 40.724096 , -73.90271
11379 , 40.716028 , -73.87925
11385 , 40.703069 , -73.89285
11411 , 40.693538 , -73.73574
11412 , 40.697188 , -73.75948
11413 , 40.670138 , -73.75141
11414 , 40.658188 , -73.84321
11415 , 40.706903 , -73.82973
11416 , 40.683301 , -73.8503
11417 , 40.675534 , -73.84476
11418 , 40.698485 , -73.83365
11419 , 40.688688 , -73.82216
11420 , 40.673138 , -73.81443
11421 , 40.69087 , -73.85828
11422 , 40.662538 , -73.73514
11423 , 40.714261 , -73.76824
11424 , 40.651378 , -73.870779
11425 , 40.651378 , -73.870779
11426 , 40.732239 , -73.72108
11427 , 40.728235 , -73.74782
11428 , 40.719981 , -73.74127
11429 , 40.708833 , -73.73903
11430 , 40.650519 , -73.79567
11432 , 40.714144 , -73.79324
11433 , 40.696538 , -73.78734
11434 , 40.674888 , -73.7727
11435 , 40.700068 , -73.80986
11436 , 40.674146 , -73.79687
11451 , 40.651378 , -73.870779
11691 , 40.60002 , -73.75962
11692 , 40.592939 , -73.79568
11693 , 40.596959 , -73.81978
11694 , 40.57649 , -73.84721
11697 , 40.560167 , -73.90891
